trip_id,medallion_id,driver_name,driver_experience_years,vendor_name,vehicle_type,pickup_datetime,dropoff_datetime,trip_duration,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance,pickup_borough,dropoff_borough,passenger_count,rate_code,payment_type,store_and_fwd_flag,weather_condition,temperature_f,precipitation_in,wind_speed_mph,traffic_index,is_holiday,tolls_amount,extra_surcharge,mta_tax,improvement_surcharge,congestion_surcharge,tip_amount,total_amount,trip_rating,fare_amount
NYC-2023-401960,5780-A24,Driver 969,16.4,CMT,Sedan,2023-09-18 23:41:00,2023-09-19 00:01:00,20m,40.700396,-74.000421,40.748413,-73.928673,6.25,Manhattan,Queens,1.0,,Credit Card,N,Clear,53.0,0.0,5.3,4.0,0,0.0,1.0,0.5,0.3,2.5,9.52,$44.79,5.0,30.97
NYC-2023-400279,5183-E32,Driver 1069,5.2,Verifone,Sedan,2023-10-04 12:36:00,2023-10-04 12:49:00,13m,40.713981,-73.948985,40.675321,-73.987471,4.49,Brooklyn,Brooklyn,2.0,Standard Rate,Cash,N,Clear,41.0,0.0,8.0,4.5,0,0.0,0.0,0.5,0.3,2.5,0.0,$22.86,5.0,19.56
NYC-2023-403209,2316-G35,Driver 523,3.6,VTS,Hybrid,2023-04-25 15:06:00,2023-04-25 15:38:00,32m,40.777996,-73.866673,40.636073,-73.797416,21.18,Queens,Queens,1.0,,No Charge,N,Rain,70.0,0.18,21.9,5.6,0,0.0,0.0,0.5,0.3,2.5,0.0,$58.65,5.0,55.35
NYC-2023-401683,1006-D84,Driver 1443,10.6,vts ,Sedan,2023-08-08 23:24:00,2023-08-09 00:01:00,37m,40.778513,-73.949405,40.708091,-74.00624,7.99,Manhattan,Manhattan,1.0,1,Credit Card,N,Rain,78.0,0.23,7.7,8.1,0,0.0,1.0,0.5,0.3,2.5,13.15,$58.64,4.0,41.19
NYC-2023-401947,8692-F73,Driver 755,10.3,CMT,SUV,23/11/2023 21:01,2023-11-23 21:36:00,35m,40.766839,-73.87719,40.630216,-73.766816,14.33,Queens,Queens,3.0,1,Credit Card,N,,58.0,0.0,6.0,3.4,1,0.0,1.0,0.5,0.3,2.5,11.78,$79.17,4.0,63.09
NYC-2023-400654,1419-F10,Driver 1590,3.4,CMT,Sedan,2023-07-12 12:03:00,2023-07-12 12:46:00,43m,40.655665,-73.771486,40.762756,-73.990516,17.26,Queens,Manhattan,4.0,,CRD,N,Clear,75.0,0.0,12.5,4.4,0,0.0,0.0,0.5,0.3,2.5,19.62,$94.79,4.0,71.87
NYC-2023-401694,1218-E34,Driver 1604,6.8,CMT,SUV,2023-01-28 21:21:00,2023-01-28 22:07:00,46m,40.757519,-73.966473,40.643292,-73.784635,17.34,Manhattan,Queens,1.0,,Cash,N,Fog,21.0,0.33,4.3,3.4,0,0.0,1.0,0.5,0.3,,0.0,$60.69,5.0,58.89
NYC-2023-400687,1454-H59,Driver 1356,3.1,Verifone,SUV,2023-09-12 17:13:00,2023-09-12 18:03:00,50m,40.690822,-74.178712,40.773099,-73.985053,16.03,New Jersey,Manhattan,1.0,,Credit Card,N,Rain,70.0,0.35,1.0,8.6,0,17.2,2.5,0.5,0.3,2.5,12.28,$128.32,5.0,93.04
NYC-2023-400819,2290-E41,Driver 507,3.4,CMT,Sedan,2023-02-01 18:16:00,2023-02-01 18:56:00,40m,40.773617,-73.878115,40.76204,-73.958757,6.03,Queens,Manhattan,1.0,1,Credit Card,N,Snow,41.0,1.06,8.4,9.5,0,0.0,2.5,0.5,0.3,,7.5,$45.43,5.0,34.63
NYC-2023-401370,8374-A55,Driver 831,3.3,VTS,SUV,2023-07-11 14:25:00,2023-07-11 15:08:00,43m,40.746561,-73.924144,40.623069,-73.763905,15.67,Queens,Queens,1.0,1,CRD,N,Rain,89.0,0.47,7.1,6.5,0,0.0,0.0,0.5,0.3,2.5,17.62,$83.14,3.0,62.22
NYC-2023-403765,8400-B15,Driver 473,1.8,CMT,Sedan,2023-03-01 16:36:00,2023-03-01 17:14:00,38m,40.787019,-73.979524,40.712432,-73.967819,11.27,Manhattan,Brooklyn,3.0,,Cash,N,Clear,49.0,0.0,14.1,8.9,0,0.0,2.5,0.5,0.3,,0.0,$40.14,5.0,36.84
NYC-2023-401869,4170-A56,Driver 893,5.9,CMT,Sedan,2023-08-08 03:01:00,2023-08-08 03:06:00,5m,40.756956,-73.960068,40.75333,-73.972369,1.05,Manhattan,Manhattan,1.0,,Credit Card,N,Clear,81.0,0.0,11.6,5.4,0,0.0,1.0,0.5,0.3,2.5,1.37,$13.30,4.0,7.63
NYC-2023-404126,1376-B62,Driver 394,6.3,VTS,SUV,2023-08-31 12:24:00,2023-08-31 13:00:00,36m,40.721353,-74.032267,40.653132,-73.783317,26.51,Manhattan,Queens,1.0,,Credit Card,N,Clear,71.0,0.0,5.8,2.7,0,0.0,0.0,0.5,0.3,2.5,15.55,$79.04,5.0,60.19
NYC-2023-402416,7631-E30,Driver 820,17.4,CMT,Hybrid,2023-02-10 16:16:00,2023-02-10 16:31:00,15m,40.777073,-73.880298,40.768592,-73.824914,3.62,Queens,Queens,1.0,Standard Rate,CRD,N,Clear,23.0,0.0,2.8,7.6,0,0.0,2.5,0.5,0.3,,4.83,$24.53,4.0,16.4
NYC-2023-404047,2118-A17,Driver 560,9.2,Verifone,SUV,2023-02-12 09:34:00,2023-02-12 10:28:00,54m,40.775435,-73.958771,40.635327,-73.780448,18.08,Manhattan,Queens,4.0,2,Credit Card,N,Snow,38.0,0.07,2.2,5.8,0,0.0,0.0,0.5,0.3,,9.68,$83.00,5.0,72.52
NYC-2023-403934,3805-D74,Driver 1788,12.0,VTS,Sedan,05/06/2023 18:04,2023-06-05 18:15:00,11m,40.709217,-73.994695,40.73182,-73.979821,2.35,Manhattan,Manhattan,1.0,Standard Rate,Credit Card,N,Clear,74.0,0.0,3.7,10.0,0,0.0,2.5,0.5,0.3,2.5,3.82,$22.87,5.0,
NYC-2023-404924,8822-C74,Driver 1183,15.8,CMT,Hybrid,05/06/2023 21:45,2023-06-05 21:57:00,12m,40.765382,-73.986792,40.729826,-73.999254,5.58,Manhattan,Manhattan,1.0,1,CRD,N,Clear,77.0,,2.4,4.5,0,0.0,1.0,0.5,0.3,2.5,3.09,$24.44,4.0,17.05
NYC-2023-403682,8492-B95,Driver 1782,26.7,CMT,Sedan,2023-04-23 04:49:00,2023-04-23 04:51:00,2m,40.76434,-73.967555,40.769267,-73.950883,1.18,Manhattan,Manhattan,0.0,,Credit Card,N,Rain,49.0,0.2,8.4,5.6,0,0.0,1.0,0.5,0.3,2.5,0.67,$11.66,4.0,6.69
NYC-2023-403906,1157-C41,Driver 335,4.3,VTS,SUV,2023-02-28 04:14:00,2023-02-28 04:21:00,7m,40.718273,-73.990213,40.692928,-73.99037,2.08,Manhattan,Brooklyn,1.0,5,Credit Card,N,Fog,39.0,0.38,23.0,4.1,0,0.0,1.0,0.5,0.3,,1.81,$17.65,4.0,14.04
NYC-2023-403632,8285-F31,Driver 1781,8.6,CMT,Sedan,2023-05-13 11:46:00,2023-05-13 12:42:00,56m,40.785198,-73.962603,40.641023,-73.759245,36.18,Manhattan,Queens,1.0,2,Credit Card,N,Clear,74.0,0.0,4.2,3.6,0,0.0,0.0,0.5,0.3,2.5,8.65,$83.09,5.0,71.14
NYC-2023-403597,7583-B24,Driver 577,6.2,Verifone,Sedan,2023-05-10 04:16:00,2023-05-10 04:26:00,10m,40.720627,-74.009129,40.759007,-74.001888,3.25,Manhattan,Manhattan,1.0,Standard Rate,Credit Card,N,Clear,90.0,0.0,3.7,5.2,0,0.0,1.0,0.5,0.3,2.5,4.6,$24.77,4.0,15.87
NYC-2023-402985,8101-A40,Driver 915,2.3,VTS,Sedan,2023-03-26 17:14:00,2023-03-26 17:22:00,8m,40.787458,-73.959436,40.766616,-73.918097,3.27,Manhattan,Queens,2.0,,CSH,N,Rain,28.0,,14.6,4.4,0,0.0,0.0,0.5,0.3,,0.0,$16.47,3.0,15.67
NYC-2023-401771,7852-D78,Driver 1179,1.4,CMT,Minivan,2023-02-05 18:02:00,2023-02-05 18:16:00,14m,40.713336,-74.004053,40.702622,-73.954288,4.15,Manhattan,Brooklyn,,,Credit Card,N,Fog,20.0,0.27,3.8,4.4,0,0.0,0.0,0.5,0.3,,6.7,$30.01,5.0,22.51
NYC-2023-401811,9834-F83,Driver 846,22.6,VTS,Sedan,2023-11-05 08:35:00,2023-11-05 08:54:00,19m,40.75008,-73.923134,40.795082,-73.877906,0.0,Queens,Queens,1.0,1,Cash,N,Clear,55.0,,2.4,4.2,0,0.0,0.0,0.5,0.3,2.5,0.0,$31.67,4.0,28.37
NYC-2023-402456,8592-C40,Driver 345,4.5,CMT,Sedan,26/02/2023 10:52,2023-02-26 11:06:00,14m,40.766215,-73.940918,40.732052,-73.982107,6.94,Manhattan,Manhattan,1.0,,Cash,N,Clear,39.0,0.0,15.5,5.2,0,0.0,0.0,0.5,0.3,,0.0,$24.47,5.0,23.67
NYC-2023-402274,2810-B38,Driver 324,3.7,VTS,Hybrid,2023-05-17 18:59:00,2023-05-17 19:28:00,29m,40.760815,-73.921034,40.714955,-73.980805,6.17,Queens,Brooklyn,1.0,Standard Rate,Credit Card,N,Clear,66.0,0.0,10.5,8.7,0,6.03,2.5,0.5,0.3,2.5,3.95,$41.18,3.0,25.4
NYC-2023-403750,7908-D62,Driver 619,7.6,VTS,Sedan,2023-10-09 05:06:00,2023-10-09 05:19:00,13m,40.779192,-73.9847,40.726975,-73.95966,4.9,Manhattan,Brooklyn,1.0,1,Cash,N,Rain,77.0,0.07,10.1,3.2,0,0.0,1.0,0.5,0.3,2.5,0.0,$28.48,5.0,24.18
NYC-2023-402211,4563-G69,Driver 693,1.7,cmt,Sedan,2023-02-01 01:52:00,2023-02-01 02:09:00,17m,40.759901,-73.951428,40.716962,-74.018793,5.69,Manhattan,Manhattan,0.0,,Credit Card,N,Clear,55.0,0.0,1.2,3.4,0,0.0,1.0,0.5,0.3,,3.52,$28.65,4.0,23.33
NYC-2023-401111,5425-D59,Driver 1208,7.4,CMT,Sedan,2023-03-25 08:25:00,2023-03-25 09:20:00,55m,40.687868,-73.970949,40.702771,-74.186772,16.0,Brooklyn,New Jersey,1.0,,Credit Card,N,Clear,52.0,0.0,6.8,,0,15.75,0.0,0.5,0.3,,14.68,$118.21,4.0,86.98
NYC-2023-401052,9612-G75,Driver 722,7.6,CMT,SUV,2023-08-02 12:08:00,2023-08-02 12:23:00,15m,40.747978,-73.978674,40.799949,-73.954484,8.19,Manhattan,Manhattan,1.0,1,Credit Card,N,Clear,79.0,0.0,13.6,3.7,0,3.3,0.0,0.5,0.3,2.5,3.1,$33.03,5.0,23.33
NYC-2023-403741,1594-G90,Driver 830,4.2,Verifone,Hybrid,2023-04-16 18:08:00,2023-04-16 18:44:00,36m,40.708477,-74.173799,40.77002,-74.007981,12.45,New Jersey,Manhattan,1.0,3,Credit Card,N,Clear,57.0,0.0,5.9,4.9,0,17.34,0.0,0.5,0.3,2.5,13.2,$122.74,4.0,88.9
NYC-2023-404701,7455-H55,Driver 1594,1.2,Verifone,Sedan,2023-01-31 02:44:00,2023-01-31 03:34:00,50m,40.744171,-73.992217,40.632813,-73.780892,20.59,Manhattan,Queens,1.0,,CRD,N,Snow,20.0,0.12,2.5,2.1,0,0.0,1.0,0.5,0.3,,12.69,$83.38,5.0,68.89
NYC-2023-401516,4836-B79,Driver 90,11.3,Verifone,Sedan,2023-08-16 03:52:00,2023-08-16 04:36:00,44m,40.763437,-73.974682,40.573585,-74.168453,32.51,Manhattan,Staten Island,2.0,Nassau/Westchester,Cash,N,Clear,94.0,0.0,10.1,1.3,0,6.01,1.0,0.5,0.3,2.5,0.0,$155.76,3.0,145.45
NYC-2023-404838,2573-C10,Driver 1175,9.2,CMT,SUV,2023-03-09 21:18:00,2023-03-09 22:01:00,43m,40.770857,-73.976375,40.633387,-73.77573,21.05,Manhattan,Queens,1.0,2,Cash,N,Clear,54.0,,4.9,2.8,0,3.67,1.0,0.5,0.3,,0.0,$83.90,5.0,78.43
NYC-2023-403477,4432-E63,Driver 1150,8.8,CMT,SUV,2023-12-09 23:27:00,2023-12-09 23:58:00,31m,40.784089,-73.953589,40.710075,-74.008691,8.33,Manhattan,Manhattan,2.0,1,Credit Card,N,RAIN,36.0,0.38,5.3,5.9,0,0.0,1.0,0.5,0.3,2.5,11.33,$52.32,4.0,36.69
NYC-2023-403121,2608-G65,Driver 1119,17.4,CMT,Sedan,2023-12-29 01:45:00,2023-12-29 02:25:00,40m,40.684228,-74.008008,40.833624,-73.896558,0.0,Brooklyn,Bronx,2.0,,CSH,N,Snow,15.0,0.48,12.5,6.2,0,0.0,1.0,0.5,0.3,2.5,0.0,$68.14,5.0,63.84
NYC-2023-401362,7724-D42,Driver 1591,2.2,CMT,SUV,2023-03-24 09:38:00,2023-03-24 09:53:00,15m,40.71404,-74.035783,40.745275,-73.983658,6.79,Manhattan,Manhattan,4.0,,Credit Card,N,Clear,72.0,0.0,13.9,6.4,0,0.0,2.5,0.5,0.3,,3.51,$29.07,5.0,22.26
NYC-2023-400906,4887-G37,Driver 350,3.8,VTS,SUV,2023-03-14 14:33:00,2023-03-14 14:47:00,14m,40.822378,-73.908059,40.768315,-73.922779,4.81,Bronx,Queens,1.0,1,Credit Card,N,RAIN,68.0,0.25,3.2,4.7,0,0.0,0.0,0.5,0.3,,2.25,$24.84,4.0,21.79
NYC-2023-402326,2456-H74,Driver 697,1.4,VTS,Sedan,2023-11-04 00:02:00,2023-11-04 00:24:00,22m,40.705736,-74.024457,40.770359,-73.959555,7.03,Manhattan,Manhattan,5.0,1,Cash,N,Clear,52.0,0.0,3.3,5.8,0,0.0,1.0,0.5,0.3,2.5,0.0,$31.66,3.0,27.36
NYC-2023-404858,5393-A24,Driver 904,7.7,VTS,Sedan,2023-11-20 18:01:00,2023-11-20 18:23:00,22m,40.765275,-73.923212,40.820623,-73.938909,0.0,Queens,Manhattan,6.0,,Credit Card,N,Clear,56.0,0.0,10.0,6.2,0,0.0,2.5,0.5,0.3,2.5,7.41,$40.79,5.0,27.58
NYC-2023-400186,9946-F41,Driver 1701,11.0,VTS,Sedan,30/04/2023 06:24,2023-04-30 06:55:00,31m,40.699745,-73.951538,0.0,0.0,11.46,Brooklyn,Queens,1.0,1,Credit Card,N,Clear,52.0,0.0,8.2,4.7,0,4.4,0.0,0.5,0.3,2.5,13.3,$74.84,5.0,53.84
NYC-2023-402542,6052-F31,Driver 1546,9.9,VTS,SUV,2023-07-05 18:16:00,2023-07-05 18:28:00,12m,40.773105,-73.952427,40.758334,-73.98158,2.39,Manhattan,Manhattan,1.0,,Credit Card,N,Clear,78.0,0.0,4.3,10.0,0,0.0,2.5,0.5,0.3,2.5,2.63,$24.28,5.0,15.85
NYC-2023-403583,1526-H15,Driver 214,3.3,VTS,Minivan,2023-12-22 21:33:00,2023-12-22 22:00:00,27m,40.782243,-73.957318,40.707271,-73.997268,8.26,Manhattan,Manhattan,2.0,1,Cash,N,Snow,38.0,0.35,4.6,6.1,0,0.0,1.0,0.5,0.3,2.5,0.0,$39.80,4.0,35.5
NYC-2023-402190,1411-B29,Driver 757,36.6,CMT,SUV,2023-09-11 09:08:00,2023-09-11 09:32:00,24m,40.761855,-73.988687,40.815374,-73.951567,6.03,Manhattan,Manhattan,3.0,1,Credit Card,N,Clear,67.0,0.0,11.0,8.0,0,0.0,2.5,0.5,0.3,2.5,8.11,$40.33,4.0,26.42
NYC-2023-402393,3484-F96,Driver 1527,4.5,CMT,Hybrid,04/08/2023 04:49,2023-08-04 05:06:00,17m,40.750679,-73.951411,40.805033,-73.92653,5.8,Manhattan,Manhattan,1.0,1,CSH,N,Rain,76.0,0.22,6.2,5.7,0,0.0,1.0,0.5,0.3,2.5,0.0,$27.52,4.0,23.22
NYC-2023-404243,9783-H74,Driver 466,4.5,cmt,Hybrid,2023-10-09 05:17:00,2023-10-09 05:52:00,35m,40.679377,-74.178198,40.759374,-73.992816,13.54,New Jersey,Manhattan,1.0,,Credit Card,N,Clear,44.0,0.0,13.4,2.1,0,15.02,1.0,0.5,0.3,2.5,11.95,$109.35,4.0,78.08
NYC-2023-402485,5247-C65,Driver 1306,13.4,vts ,Hybrid,15/10/2023 17:21,2023-10-15 17:40:00,19m,40.698807,-74.010571,40.757557,-73.973929,5.98,Manhattan,Manhattan,1.0,,Credit Card,N,clear,64.0,0.0,4.1,4.7,0,0.0,0.0,0.5,0.3,2.5,2.68,$30.68,5.0,24.7
NYC-2023-400161,5166-H80,Driver 1742,5.0,CMT,Hybrid,2023-08-18 00:17:00,2023-08-18 01:31:00,1h 14m,40.767027,-74.000274,40.642897,-73.7701,21.93,Manhattan,Queens,1.0,,Credit Card,N,Clear,64.0,0.0,10.5,6.4,0,0.0,1.0,0.5,0.3,2.5,8.21,$80.09,4.0,67.58
NYC-2023-402289,8847-D25,Driver 1588,2.1,VTS,Minivan,2023-02-01 11:41:00,2023-02-01 11:56:00,15m,40.764909,-73.957181,40.708746,-73.956812,5.17,Manhattan,Brooklyn,2.0,1,Credit Card,N,Rain,36.0,0.14,11.9,4.2,0,0.0,0.0,0.5,0.3,,2.34,$23.99,4.0,20.85
NYC-2023-402996,6179-H10,Driver 1764,9.6,Verifone,Sedan,2023-07-04 14:28:00,2023-07-04 14:56:00,28m,40.821767,-73.895799,40.754739,-73.984153,14.93,Bronx,Manhattan,3.0,,CRD,N,Rain,69.0,0.01,8.1,5.3,1,0.0,0.0,0.5,0.3,2.5,6.9,$55.96,5.0,45.76
NYC-2023-402659,6085-H47,Driver 1292,11.6,CMT,SUV,27/03/2023 14:50,2023-03-27 15:31:00,41m,40.64831,-73.778357,40.759683,-73.943765,16.03,Queens,Manhattan,1.0,,CSH,N,Clear,56.0,0.0,2.0,2.5,0,0.0,0.0,0.5,0.3,,0.0,$69.61,4.0,68.81
NYC-2023-401505,8069-E72,Driver 937,5.9,VTS,Sedan,2023-01-24 15:03:00,2023-01-24 15:20:00,17m,40.757644,-73.923925,40.761384,-73.986155,4.21,Queens,Manhattan,1.0,1,Cash,N,Snow,31.0,0.25,4.4,7.1,0,0.0,0.0,0.5,0.3,,0.0,$24.28,4.0,23.48
NYC-2023-401106,4313-H15,Driver 1536,6.5,VTS,Sedan,2023-02-03 13:45:00,2023-02-03 14:56:00,1h 11m,40.642604,-73.763554,40.808457,-73.953184,20.63,Queens,Manhattan,1.0,,Credit Card,N,,22.0,0.15,12.9,,0,0.0,0.0,0.5,0.3,,6.95,$76.63,4.0,68.88
NYC-2023-402883,3681-A33,Driver 354,10.8,CMT,Sedan,2023-01-19 04:37:00,2023-01-19 05:11:00,34m,40.750616,-73.973146,40.752475,-73.837275,16.95,Manhattan,Queens,1.0,,Credit Card,N,Snow,46.0,0.08,6.4,6.5,0,0.0,1.0,0.5,0.3,,5.42,$56.17,4.0,48.95
NYC-2023-400274,4394-B72,Driver 1580,14.0,CMT,Hybrid,2023-11-10 16:36:00,2023-11-10 16:53:00,17m,40.763767,-73.972187,40.792855,-73.95017,2.84,Manhattan,Manhattan,1.0,,CRD,N,Clear,58.0,0.0,12.6,9.3,0,0.0,2.5,0.5,0.3,2.5,1.86,$23.63,5.0,15.97
NYC-2023-404536,4825-D82,Driver 1080,1.4,VTS,Hybrid,2023-08-03 15:16:00,2023-08-03 15:40:00,24m,40.781867,-73.865999,40.777279,-73.986202,7.73,Queens,Manhattan,1.0,Standard Rate,Credit Card,N,Clear,90.0,0.0,8.4,5.8,0,0.0,0.0,0.5,0.3,2.5,3.72,$44.15,5.0,37.13
NYC-2023-402650,8755-C24,Driver 64,5.9,VTS,Hybrid,2023-11-23 05:24:00,2023-11-23 05:56:00,32m,40.771444,-73.908118,40.627873,-73.78286,14.83,Queens,Queens,1.0,,Credit Card,N,Clear,56.0,0.0,5.7,1.0,1,3.41,1.0,0.5,0.3,2.5,14.86,$73.29,4.0,50.72
NYC-2023-402786,5460-B96,Driver 476,4.2,VTS,Sedan,2023-08-17 17:28:00,2023-08-17 18:32:00,1h 4m,40.676396,-74.169493,40.746909,-73.97972,15.94,New Jersey,Manhattan,1.0,,Credit Card,N,Clear,90.0,0.0,7.0,8.8,0,17.15,2.5,0.5,0.3,2.5,14.64,$118.62,4.0,81.03
NYC-2023-403073,9317-F25,Driver 975,2.0,VERIFONE,Sedan,2023-06-21 16:14:00,2023-06-21 16:55:00,41m,40.760264,-73.839514,40.748178,-73.981029,11.2,Queens,Manhattan,1.0,,Credit Card,N,Rain,76.0,0.31,3.7,7.8,0,0.0,2.5,0.5,0.3,2.5,8.91,$68.52,5.0,53.81
NYC-2023-404325,1466-E77,Driver 1442,1.5,VTS,Sedan,2023-01-27 03:01:00,2023-01-27 03:31:00,30m,40.684768,-73.996057,40.771984,-73.951021,9.52,Manhattan,Manhattan,4.0,Standard Rate,Cash,N,Clear,50.0,0.0,11.9,4.5,0,5.72,1.0,0.5,0.3,,0.0,$48.78,3.0,41.26
NYC-2023-402614,1349-H66,Driver 980,11.2,CMT,Hybrid,2023-01-25 12:49:00,2023-01-25 13:02:00,13m,40.778433,-73.96085,40.746134,-73.985369,3.85,Manhattan,Manhattan,1.0,,Cash,Y,Snow,28.0,0.05,1.9,5.6,0,0.0,0.0,0.5,0.3,,0.0,$19.42,5.0,18.62
NYC-2023-400618,5032-C64,Driver 1242,3.7,CMT,SUV,2023-06-21 18:34:00,2023-06-21 19:04:00,30m,40.759613,-73.978327,40.771817,-73.869922,8.74,Manhattan,Queens,1.0,,Cash,N,Rain,84.0,0.12,8.3,8.0,0,0.0,2.5,0.5,0.3,2.5,0.0,$47.98,4.0,42.18
NYC-2023-401594,9542-D80,Driver 76,4.7,Verifone,Sedan,08/03/2023 03:00,2023-03-08 03:21:00,21m,40.785488,-73.960109,40.699462,-73.983169,9.15,Manhattan,Brooklyn,,1,Credit Card,N,Clear,-999.0,0.0,1.1,1.3,0,0.0,1.0,0.5,0.3,,6.6,$45.38,5.0,36.98
NYC-2023-404384,7059-D88,Driver 1678,3.0,VTS,Minivan,2023-04-04 22:54:00,2023-04-04 23:09:00,15m,40.730822,-73.973697,40.790414,-73.950473,6.43,Manhattan,Manhattan,2.0,Standard Rate,CRD,N,Clear,34.0,0.0,12.8,2.1,0,0.0,1.0,0.5,0.3,2.5,6.36,$39.74,4.0,29.08
NYC-2023-403366,3071-F58,Driver 1645,3.8,Verifone,Sedan,2023-01-15 23:26:00,2023-01-15 23:47:00,21m,40.749786,-73.97638,40.784135,-73.883282,11.49,Manhattan,Queens,1.0,1,Cash,N,Clear,47.0,0.0,6.1,2.3,0,4.01,1.0,0.5,0.3,,0.0,$35.69,5.0,29.88
NYC-2023-400656,5499-A51,Driver 1777,3.8,VTS,Hybrid,2023-05-21 22:11:00,2023-05-21 23:03:00,52m,40.703767,-74.014532,40.656671,-73.774,19.05,Manhattan,Queens,1.0,JFK Flat Fare,Credit Card,N,Clear,60.0,0.0,15.1,5.3,0,0.0,1.0,0.5,0.3,2.5,18.8,$113.41,3.0,90.31
NYC-2023-404444,2761-C51,Driver 788,15.6,vts ,Minivan,2023-08-13 07:20:00,2023-08-13 07:35:00,15m,40.709162,-73.971415,40.754654,-73.99383,7.76,Brooklyn,Manhattan,6.0,,Credit Card,N,Clear,89.0,0.0,5.5,4.9,0,7.27,0.0,0.5,0.3,2.5,6.23,$40.23,4.0,23.43
NYC-2023-404703,6430-E74,Driver 242,2.2,VTS,Sedan,2023-02-06 08:40:00,2023-02-06 09:19:00,39m,40.731388,-74.007684,40.819032,-73.888775,12.38,Manhattan,Bronx,1.0,Standard Rate,Cash,N,Clear,38.0,0.0,14.1,6.7,0,0.0,2.5,0.5,0.3,,0.0,$52.03,5.0,48.73
NYC-2023-403207,2354-C89,Driver 507,11.1,CMT,SUV,2023-05-15 22:22:00,2023-05-15 22:34:00,12m,40.778854,-73.94461,40.81362,-73.939713,3.38,Manhattan,Manhattan,5.0,1,Cash,N,Clear,47.0,0.0,10.8,7.1,0,0.0,1.0,0.5,0.3,2.5,0.0,$22.38,5.0,18.08
NYC-2023-400048,8639-H63,Driver 708,5.9,CMT,Sedan,2023-08-21 19:10:00,2023-08-21 19:41:00,31m,40.703344,-74.023131,40.763341,-73.953804,13.33,Manhattan,Manhattan,1.0,,Cash,N,Clear,75.0,0.0,4.9,9.6,0,0.0,2.5,0.5,0.3,2.5,0.0,$54.12,4.0,48.32
NYC-2023-400429,5410-H82,Driver 1559,7.9,vts ,Sedan,2023-09-22 23:00:00,2023-09-22 23:27:00,27m,40.804065,-73.961146,40.756308,-73.840321,10.55,Manhattan,Queens,,,Credit Card,N,Clear,42.0,0.0,1.0,4.6,0,0.0,1.0,0.5,0.3,2.5,10.48,$53.41,4.0,38.63
NYC-2023-402918,5272-F73,Driver 736,15.9,CMT,SUV,2023-10-11 22:49:00,2023-10-11 23:22:00,33m,40.734071,-74.007837,40.796883,-73.959433,12.23,Manhattan,Manhattan,1.0,Standard Rate,Cash,N,Rain,55.0,0.05,9.2,7.4,0,0.0,1.0,0.5,0.3,2.5,0.0,$42.97,5.0,38.67
NYC-2023-402332,9274-A22,Driver 832,21.7,cmt,Sedan,2023-11-08 21:53:00,2023-11-08 22:17:00,24m,40.771258,-73.952796,40.76304,-73.8295,8.59,Manhattan,Queens,2.0,5,Credit Card,N,Clear,51.0,0.0,12.2,4.9,0,0.0,1.0,0.5,0.3,2.5,4.59,$40.88,3.0,31.99
NYC-2023-400087,3413-A15,Driver 1425,5.4,VTS,Sedan,2023-08-15 05:18:00,2023-08-15 05:53:00,35m,40.696308,-74.022781,0.0,0.0,13.47,Manhattan,Bronx,2.0,Standard Rate,Credit Card,N,Clear,75.0,0.0,6.4,4.3,0,0.0,1.0,0.5,0.3,2.5,7.76,$69.72,4.0,57.66
NYC-2023-402999,4963-A15,Driver 1369,3.8,CMT,Sedan,2023-01-01 19:31:00,2023-01-01 19:50:00,19m,40.776502,-73.950681,40.774886,-73.882093,5.24,Manhattan,Queens,1.0,,Credit Card,N,Fog,39.0,0.49,1.4,5.1,1,0.0,0.0,0.5,0.3,,5.15,$30.95,4.0,25.0
NYC-2023-403227,2727-A84,Driver 443,5.2,VTS,Sedan,2023-08-10 03:43:00,2023-08-10 04:24:00,41m,40.770335,-73.919924,40.639025,-73.790705,16.12,Queens,Queens,1.0,1,Cash,N,Clear,82.0,0.0,12.8,1.0,0,0.0,1.0,0.5,0.3,2.5,0.0,$69.20,4.0,64.9
NYC-2023-401337,1135-H92,Driver 1598,3.9,Verifone,Sedan,2023-02-28 14:00:00,2023-02-28 14:40:00,40m,40.635719,-73.781186,40.774774,-73.903181,15.54,Queens,Queens,1.0,Standard Rate,Cash,N,Clear,29.0,0.0,2.4,2.7,0,0.0,0.0,0.5,0.3,,0.0,$63.21,5.0,62.41
NYC-2023-402774,9636-H76,Driver 1168,1.5,CMT,Minivan,2023-05-31 01:52:00,2023-05-31 02:14:00,22m,40.698948,-73.991603,40.759604,-73.986916,6.15,Brooklyn,Manhattan,1.0,Standard Rate,CSH,N,Rain,53.0,0.21,2.1,2.9,0,0.0,1.0,0.5,0.3,2.5,0.0,$37.64,4.0,33.34
NYC-2023-403637,7732-E92,Driver 152,6.1,CMT,Sedan,2023-11-17 05:35:00,2023-11-17 05:57:00,22m,40.726369,-73.978394,40.836037,-73.931028,9.85,Manhattan,Manhattan,1.0,,Credit Card,N,Clear,70.0,0.0,3.6,2.1,0,0.0,1.0,0.5,0.3,2.5,9.54,$51.51,4.0,37.67
